2005-07-30,-0.446959599407
2005-08-06,-0.439806248889
2005-08-13,-0.288460655775
2005-08-20,-0.216425224082
2005-08-27,-0.219451461093
2005-09-03,-0.270023632757
2005-09-10,-0.233117417729
2005-09-17,-0.215375709657
2005-09-24,-0.229570759047
2005-10-01,-0.282766789075
2005-10-08,-0.295508454631
2005-10-15,-0.257052481121
2005-10-22,-0.218346595761
2005-10-29,-0.263327174397
2005-11-05,-0.337385376424
2005-11-12,-0.160756553084
2005-11-19,-0.0208007958563
2005-11-26,-0.0716876985102
2005-12-03,-0.0254000026504
2005-12-10,0.0517234550289
2005-12-17,0.0281373456361
2005-12-24,0.0391228286772
2005-12-31,0.0517540905747
2006-01-07,-0.383461659636
2006-01-14,-0.523817371522
2006-01-21,-0.497122028039
2006-01-28,-0.515876658338
2006-02-04,-0.552421610349
2006-02-11,-0.0111934598113
2006-02-18,-0.0699786212204
2006-02-25,-0.0849508273516
2006-03-04,-0.0554567397624
2006-03-11,-0.156297291426
2006-03-18,-0.171083102907
2006-03-25,-0.109763609531
2006-04-01,-0.119613028769
2006-04-08,-0.556735349115
2006-04-15,-0.609032037495
2006-04-22,-0.648972690244
2006-04-29,-0.730343716358
2006-05-06,-0.846749260109
2006-05-13,-0.163910581987
2006-05-20,-0.0280471306459
2006-05-27,-0.155962106718
2006-06-03,-0.074637700385
2006-06-10,0.0902100095579
2006-06-17,-0.187808767426
2006-06-24,0.116380814087
2006-07-01,-0.225548591502
2006-07-08,-0.290716960551
2006-07-15,-0.285572705214
2006-07-22,-0.392050842142
2006-07-29,-0.431756218434
2006-08-05,-0.369905356081
2006-08-12,0.11730033107
2006-08-19,0.0321346708562
2006-08-26,0.0591444224118
2006-09-02,-0.00266842207233
2006-09-09,0.142549109438
2006-09-16,0.0514107854574
2006-09-23,0.0745941065119
2006-09-30,0.0209991546532
2006-10-07,-0.542920088504
2006-10-14,-0.628260441246
2006-10-21,-0.74075517385
2006-10-28,-0.721586313774
2006-11-04,-0.776992359823
2006-11-11,-0.555670673901
2006-11-18,-0.499561415084
2006-11-25,-0.545504009834
2006-12-02,-0.580293082894
2006-12-09,-0.350282256855
2006-12-16,-0.403808322073
2006-12-23,-0.416182491207
2006-12-30,-0.412630128257
2007-01-06,-0.367835854769
2007-01-13,-0.959410647083
2007-01-20,-0.971218137311
2007-01-27,-1.03899507529
2007-02-03,-1.10996318931
2007-02-10,-0.702451654324
2007-02-17,-0.753618429467
2007-02-24,-0.680518419385
2007-03-03,-0.633927297848
2007-03-10,-0.202015156592
2007-03-17,-0.27062432833
2007-03-24,-0.168075470018
2007-03-31,-0.205684642941
2007-04-07,-1.26465381456
2007-04-14,-1.24581795437
2007-04-21,-1.17283487788
2007-04-28,-1.20952932482
2007-05-05,-1.21028226606
2007-05-12,-0.537491191829
2007-05-19,-0.556623237651
2007-05-26,-0.622111522013
2007-06-02,-0.679866046479
2007-06-09,-0.379431330503
2007-06-16,-0.129057923255
2007-06-23,-0.105128694985
2007-06-30,-0.0844779465639
2007-07-07,-1.12774613056
2007-07-14,-1.17996277968
2007-07-21,-1.16241949003
2007-07-28,-0.937765978838
2007-08-04,-0.996150018953
2007-08-11,-0.216816858975
2007-08-18,-0.0974439939827
2007-08-25,-0.207675377191
2007-09-01,-0.112399530678
2007-09-08,-0.0926978444102
2007-09-15,-0.027289408294
2007-09-22,-0.0932031452313
2007-09-29,-0.065733091872
2007-10-06,-0.0657743140634
2007-10-13,-1.30686648954
2007-10-20,-0.82662288386
2007-10-27,-0.902233279764
2007-11-03,-0.881801164038
2007-11-10,-0.415447305335
2007-11-17,-0.327889440962
2007-11-24,0.115383888758
2007-12-01,-0.0589192795073
2007-12-08,-0.00412873164901
2007-12-15,0.0968023028606
2007-12-22,0.172695571511
2007-12-29,0.159847620287
2008-01-05,0.204161542192
2008-01-12,-2.29187759519
2008-01-19,-2.22754679869
2008-01-26,-2.19850941656
2008-02-02,-2.7439403532
2008-02-09,0.0670557917806
2008-02-16,0.00173802110641
2008-02-23,-0.00731619246216
2008-03-01,-0.0184114810898
2008-03-08,0.381093498235
2008-03-15,0.318238683009
2008-03-22,0.194678751957
2008-03-29,0.234727060155
2008-04-05,0.00612878779947
2008-04-12,-2.55500868777
